,Unnamed: 0,index,Unnamed: 0.1,lien,Modèle,Kilométrage,Année,data de MàJ,Carrosserie,Energie,Puissance,Boite,Couleur,Description,Prix,marque,vehicule,model
1543,1685,1685,1685,https://www.automobile.tn/fr/occasion/renault/megane-coupe/45478,Renault Megane coupé ,170000.0,2012,2019-07-31,Coupé,Essence,7,Manuelle,Beige,  Antibrouillards   Détecteur de pluie   Fermeture centralisée   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Vitres teintées    Accoudoir avant   Autoradio CD   Bluetooth   Caméra de recul   Climatisation   Climatronic   Direction assistée   Ordinateur de bord   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ,27600.0,Renault,Megane Cabriolet,Megane
1544,1686,1686,1686,https://www.automobile.tn/fr/occasion/renault/symbol/45469,Renault Symbol ,175000.0,2010,2019-07-30,Berline,Essence,5,Manuelle,Noir,  Antibrouillards   Fermeture centralisée    Autoradio   Autoradio CD   Autoradio CD/Mp3   Climatisation   Vitres électriques  ,23000.0,Renault,Symbol,Symbol
1545,1687,1687,1687,https://www.automobile.tn/fr/occasion/jaguar/xe/45448,Jaguar XE 2.0D 180ch Moteur Neuf ,60000.0,2017,2019-07-29,Berline,Diesel,9,Automatique,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Caméra de recul   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Sièges chauffants   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",61500.0,Jaguar,XF,XF
1546,1688,1688,1688,https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/45467,BMW Série 1 ,132055.55555555553,2017,2019-07-30,Compacte,Essence,7,Automatique,Noir,,95000.0,BMW,Serie 1,Serie 1
1547,1689,1689,1689,https://www.automobile.tn/fr/occasion/mazda/2-sedan/45466,Mazda 2 Sedan 6 ch ,95000.0,2015,2019-07-30,Citadine,Essence,6,Manuelle,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Peinture métallisée   Rétroviseurs électriques   Rétroviseurs rabattables    Autoradio CD/Mp3   Bluetooth   Bouton Start & Stop   Caméra de recul   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",37000.0,Mazda,626,2
1548,1690,1690,1690,https://www.automobile.tn/fr/occasion/volkswagen/polo/45465,Volkswagen Polo ,118000.0,2011,2019-07-30,Berline,Essence,4,Manuelle,Rouge,  Antibrouillards   Fermeture centralisée    Climatisation   3 appuis têtes arrières  ,23500.0,Volkswagen,Vento,Polo
1549,1691,1691,1691,https://www.automobile.tn/fr/occasion/hyundai/elantra/45459,Hyundai Elantra ,68000.0,2013,2019-07-30,Berline,Essence,7,Automatique,Noir,"  Antibrouillards   Fermeture centralisée   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Sièges réglables en hauteur   Vitres électriques   3 appuis têtes arrières  ",42000.0,Hyundai,Elantra,Elantra
1550,1692,1692,1692,https://www.automobile.tn/fr/occasion/nissan/juke/45455,Nissan Juke ,77000.0,2011,2019-07-29,Compacte,Essence,7,Manuelle,Rouge,"  Fermeture centralisée   Jantes en alliage   Peinture métallisée   Radar de recul   Vitres teintées    Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Caméra de recul   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Vitres teintées   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",44000.0,Nissan,Juke,Juke
1551,1693,1693,1693,https://www.automobile.tn/fr/occasion/mazda/3/45454,Mazda 3 ,108333.33333333331,2018,2019-07-29,Citadine,Essence,6,Manuelle,Gris anthracite,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit ouvrant   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Caméra de recul   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",77000.0,Mazda,Familia,3
1552,1694,1694,1694,https://www.automobile.tn/fr/occasion/citroen/jumper/44923,Citroën Jumper ,165000.0,2008,2019-06-22,Utilitaire,Diesel,7,Manuelle,Blanc,,53200.0,Citroen,Jumper,Jumper
1553,1695,1695,1695,https://www.automobile.tn/fr/occasion/hyundai/grand-i10/44570,Hyundai Grand i10 ,79000.0,2015,2019-05-25,Citadine,Essence,5,Automatique,Gris argent,"  Fermeture centralisée   Jantes en alliage   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables    Autoradio   Autoradio CD   Bluetooth   Climatisation   Connectivité Aux, usb, iPod   Vitres électriques   Volant multi-fonctions   Volant réglable hauteur/profondeur  ",32000.0,Hyundai,Grand i10,Grand i10
1554,1696,1696,1696,https://www.automobile.tn/fr/occasion/fiat/doblo/45450,Fiat Doblo Multijet2 ,95000.0,2016,2019-07-29,Utilitaire,Diesel,5,Manuelle,Blanc,"  Antibrouillards   Fermeture centralisée   Phares au xénon   Radar de recul   Vitres teintées    Accoudoir avant   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Caméra de recul   Climatisation   Connectivité Aux, usb, iPod   Ordinateur de bord   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Vitres teintées   Volant réglable hauteur/profondeur  ",30633.333333333332,Fiat,Doblo,Doblo
1556,1698,1698,1698,https://www.automobile.tn/fr/occasion/bmw/serie-3-coupe/45442,BMW Série 3 coupé BMW 316i coupé E92 PACK M ,140000.0,2010,2019-07-28,Coupé,Essence,7,Manuelle,Blanc,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit ouvrant    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Caméra de recul   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   Volant réglable hauteur/profondeur  ",50000.0,BMW,Serie 2,Serie 3
1557,1699,1699,1699,https://www.automobile.tn/fr/occasion/volkswagen/golf-7/45431,Volkswagen Golf 7 1.4 tsi 140 cvx dyn ,106000.0,2013,2019-07-27,Compacte,Essence,7,Automatique,Noir,  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Lave Phares   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Toit ouvrant   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Chargeur CD   Climatronic   Direction assistée   Ordinateur de bord   Régulateur de vitesse   Sièges réglables en hauteur   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ,63000.0,Volkswagen,Golf 4,Golf 7
1558,1700,1700,1700,https://www.automobile.tn/fr/occasion/citroen/ds5/45387,Citroën DS5 Neuf ,133000.0,2012,2019-07-24,Berline,Diesel,6,Automatique,Blanc,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Lave Phares   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit ouvrant   Toit panoramique   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Caméra de recul   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Sièges chauffants   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",54500.0,Citroen,C-Crosser,DS5
1559,1701,1701,1701,https://www.automobile.tn/fr/occasion/volkswagen/passat/45417,Volkswagen Passat ATMO ,140000.0,2015,2019-07-26,Berline,Diesel,6,Manuelle,Blanc,"  Antibrouillards   Feux à LED   Rétroviseurs rabattables    Autoradio CD   Bluetooth   Caméra de recul   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Sellerie en cuir   Volant multi-fonctions  ",78000.0,Volkswagen,Passat,Passat
1560,1702,1702,1702,https://www.automobile.tn/fr/occasion/renault/fluence/43274,Renault Fluence ,160000.0,2014,2019-09-03,Berline,Essence,7,Manuelle,Blanc,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Rétroviseurs électriques   Rétroviseurs rabattables    Accoudoir avant   Accoudoir arrière   Autoradio CD/Mp3   Bluetooth   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Régulateur de vitesse   Vitres électriques   Volant multi-fonctions   3 appuis têtes arrières  ",32000.0,Renault,Fluence,Fluence
1561,1703,1703,1703,https://www.automobile.tn/fr/occasion/toyota/prado/45409,Toyota Prado ATMO ,110837.54125789592,2014,2019-07-25,4 x 4,Diesel,9,Manuelle,Blanc,"  Antibrouillards   Fermeture centralisée   Jantes en alliage   Toit ouvrant   Toit panoramique    Bluetooth   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod  ",63000.0,Toyota,Prado,Prado
1562,1704,1704,1704,https://www.automobile.tn/fr/occasion/renault/clio/44791,Renault Clio 4 ,180000.0,2009,2019-06-14,Compacte,Essence,4,Manuelle,Gris Shark,  Antibrouillards   Vitres teintées  ,24000.0,Renault,Grand Scenic,Clio
1563,1705,1705,1705,https://www.automobile.tn/fr/occasion/mercedes-benz/cla/45406,Mercedes-Benz CLA URBAN PLUS ,104168.96169620131,2016,2019-07-25,Berline,Essence,7,Automatique,Noir,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Lave Phares   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Bouton Start & Stop   Caméra de recul   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges chauffants   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",69445.42483660129,Mercedes-Benz,Classe CLS,Classe A
1564,1706,1706,1706,https://www.automobile.tn/fr/occasion/peugeot/308/45391,Peugeot 308 ,93000.0,2014,2019-07-24,Compacte,Essence,5,Manuelle,Noir,  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Vitres teintées  ,40000.0,Peugeot,308,308
1565,1707,1707,1707,https://www.automobile.tn/fr/occasion/volkswagen/golf-5/45280,Volkswagen Golf 5 5 CV ,130602.77355049114,2008,2019-07-18,Berline,Essence,5,Manuelle,Noir,,25000.0,Volkswagen,Golf 5,Golf 5
1566,1708,1708,1708,https://www.automobile.tn/fr/occasion/volkswagen/amarok/45380,Volkswagen Amarok 7ch ,98000.0,2016,2019-07-24,4 x 4,Diesel,7,Manuelle,Noir,"  Antibrouillards   Détecteur de luminosité   Fermeture centralisée   Feux à LED   Jantes en alliage   Rétroviseurs électriques   Rétroviseurs rabattables   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges électriques   Vitres électriques   Volant/levier de vitesse en cuir   Volant multi-fonctions   Volant réglable hauteur/profondeur  ",83000.0,Volkswagen,Amarok,Amarok
1567,1709,1709,1709,https://www.automobile.tn/fr/occasion/volkswagen/golf-5/45370,Volkswagen Golf 5 Bien ,130602.77355049114,2008,2019-07-24,Autres,Essence,5,Manuelle,Gris argent,"  Antibrouillards   Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Jantes en alliage   Lave Phares   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Boîte à gants réfrigérée   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Palettes au volant   Régulateur de vitesse   Sièges réglables en hauteur   Sièges électriques   Sièges chauffants   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",37000.0,Volkswagen,Golf 5,Golf 5
1568,1710,1710,1710,https://www.automobile.tn/fr/occasion/citroen/jumper/45134,Citroën Jumper ,83000.0,2017,2019-07-07,Utilitaire,Diesel,7,Manuelle,Blanc,"  Fermeture centralisée   Feux à LED   Peinture métallisée   Rétroviseurs électriques    Accoudoir avant   Autoradio   Autoradio CD   Autoradio CD/Mp3   Boîte à gants réfrigérée   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   GPS   Vitres électriques   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",58000.0,Citroen,Jumper,Jumper
1569,1711,1711,1711,https://www.automobile.tn/fr/occasion/renault/clio/45359,"Renault Clio 1,5 L DCI ",127400.09022827688,2010,2019-07-23,Autres,Diesel,6,Manuelle,Blanc,"  Fermeture centralisée    Autoradio CD   Climatisation   Connectivité Aux, usb, iPod   Direction assistée   Palettes au volant   Régulateur de vitesse   Volant réglable hauteur/profondeur  ",22500.0,Renault,Megane CC,Clio
1571,1713,1713,1713,https://www.automobile.tn/fr/occasion/peugeot/301/45347,Peugeot 301 ,105633.04945054943,2015,2019-07-22,Berline,Essence,5,Manuelle,Noir,"  Antibrouillards   Fermeture centralisée   Feux à LED   Jantes en alliage   Peinture métallisée   Radar de recul   Rétroviseurs électriques   Vitres teintées    Accoudoir avant   Autoradio CD/Mp3   Bluetooth   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   Ordinateur de bord   Palettes au volant   Sièges réglables en hauteur   Vitres électriques   Vitres teintées   Volant/levier de vitesse en cuir   Volant multi-fonctions   3 appuis têtes arrières   Volant réglable hauteur/profondeur  ",31500.0,Peugeot,301,301
1572,1714,1714,1714,https://www.automobile.tn/fr/occasion/kia/optima/45346,KIA Optima ,112000.0,2012,2019-07-22,Citadine,Essence,10,Automatique,Blanc,  Antibrouillards   Détecteur de pluie   Fermeture centralisée   Radar de recul   Rétroviseurs rabattables    Autoradio   Autoradio CD   Climatronic   Régulateur de vitesse  ,48500.0,Kia,Optima,Optima
1573,1715,1715,1715,https://www.automobile.tn/fr/occasion/fiat/500/45345,Fiat 500 ,132000.0,2015,2019-07-22,Berline,Essence,4,Manuelle,Noir,  Toit panoramique    Autoradio   Autoradio CD   Autoradio CD/Mp3   Climatisation   Climatronic   Palettes au volant   Régulateur de vitesse  ,34500.0,Fiat,500,500
1574,1716,1716,1716,https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/45344,Mercedes-Benz Classe C ,100000.0,2014,2019-07-22,Citadine,Essence,8,Automatique,Noir,"  Détecteur de luminosité   Détecteur de pluie   Fermeture centralisée   Feux à LED   Jantes en alliage   Lave Phares   Peinture métallisée   Phares au xénon   Radar de recul   Rétroviseurs électriques   Rétroviseurs rabattables   Toit ouvrant   Toit panoramique   Vitres teintées    Accoudoir avant   Accoudoir arrière   Autoradio   Autoradio CD   Autoradio CD/Mp3   Bluetooth   Boîte à gants réfrigérée   Caméra de recul   Chargeur CD   Climatisation   Climatronic   Connectivité Aux, usb, iPod   Direction assistée   GPS   Ordinateur de bord   Palettes au volant   Régulateur de vitesse   Sellerie en cuir   Sièges réglables en hauteur   Sièges chauffants   Vitres électriques   Volant multi-fonctions   Volant réglable hauteur/profondeur  ",53547.33469893293,Mercedes-Benz,Classe C,Classe C
