,lien, Marque , Modèle , Mise en circulation , Energie , Boite vitesse , kilométrage, Puissance fiscal, Etat du véhicule ,date annonce,Prix
4381,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-juke-10563,Nissan,Juke,2013,Diesel,Manuelle,45000 Km,,Très bon,2 Août 2016,49000
4382,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-casquette-10562,Renault,Megane,2005,Essence,Manuelle,145000 Km,,Très bon,2 Août 2016,15500
4383,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mitsubishi-lancer-10561,Mitsubishi,Lancer,2004,Essence,Manuelle,135000 Km,6 CV,Très bon,2 Août 2016,18000
4384,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-e220-cdi-10560,Mercedes,Classe E,2008,Diesel,Manuelle,209 Km,10 CV,Très bon,2 Août 2016,43000
4385,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-10559,Peugeot,206,2008,Essence,Manuelle,135000 Km,4 CV,Très bon,2 Août 2016,13500
4386,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-10558,Peugeot,Partner ,2010,Diesel,Manuelle,152 Km,6 CV,Très bon,2 Août 2016,19000
4387,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-10557,Citroen,Berlingo,2012,Diesel,Manuelle,82000 Km,,Très bon,2 Août 2016,25000
4388,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/chevrolet-spark-10556,Chevrolet,Spark,2011,Essence,Manuelle,75 Km,4 CV,Très bon,2 Août 2016,18900
4389,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/escort-clx-10553,Ford,Escort,08-1993,Essence,Manuelle,156000 Km,5 CV,Excellent,31 Juil. 2016,7500
4390,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-16-diesel-5-cv-bleu-motion-importee-de-france-10552,Volkswagen,Passat,01-2010,Diesel,Manuelle,140000 Km,5 CV,Excellent,31 Juil. 2016,41500
4391,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mitsubishi-lancer-a-vendre-10551,Mitsubishi,Lancer,12-2004,Essence,Manuelle,130000 Km,6 CV,Très bon,31 Juil. 2016,18000
4392,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a3-10549,Audi,A3,10-2012,Essence,Manuelle,85000 Km,7 CV,Excellent,30 Juil. 2016,59000
4393,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-scenic-2004-10550,Renault,Scenic 2,12-2004,Diesel,Manuelle,192000 Km,5 CV,Bon,30 Juil. 2016,14000
4394,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-mitsubishi-pajero-io-10548,Mitsubishi,Pajero,2000,Essence,Manuelle,305000 Km,9 CV,Très bon,29 Juil. 2016,17200
4395,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-10547,Peugeot,206,07-2000,Essence,Manuelle,227000 Km,4 CV,Excellent,29 Juil. 2016,11800
4396,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-500-10546,Fiat,500,2012,Essence,Manuelle,62000 Km,4 CV,Très bon,29 Juil. 2016,24800
4397,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/passat-tdi-bluemotion-10545,Volkswagen,Passat,2012,Diesel,,116000 Km,,Très bon,29 Juil. 2016,43500
4398,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-6-10544,Volkswagen,Golf 6,2009,Diesel,Manuelle,188 Km,6 CV,Très bon,29 Juil. 2016,26500
4399,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/alpha-romeo-giulietta-10542,Alfa Romeo,Giulietta,2012,Essence,Manuelle,38 Km,7 CV,Très bon,29 Juil. 2016,68000
4400,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-picanto-10541,Kia,Picanto,2013,Essence,Manuelle,52000 Km,5 CV,Très bon,29 Juil. 2016,23500
4401,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mazda-2-10540,Mazda,Mazda2,2014,Essence,Manuelle,49 Km,5 CV,Très bon,29 Juil. 2016,27500
4402,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/dacia-dokker-10539,Dacia,Dokker ,2013,Diesel,Manuelle,48 Km,6 CV,Très bon,29 Juil. 2016,22000
4403,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-leon-10538,Seat,Leon,2013,Essence,Automatique,103 Km,6 CV,Très bon,29 Juil. 2016,38500
4404,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316-10537,BMW,SERIE 3 ,2011,Essence,Manuelle,115000 Km,,Très bon,29 Juil. 2016,39000
4405,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/grande-punto-10536,Fiat,Grande Punto ,2014,Essence,Manuelle,42000 Km,5 CV,Très bon,29 Juil. 2016,21000
4406,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-10535,Renault,Symbol,2013,Essence,Manuelle,85 Km,5 CV,Très bon,29 Juil. 2016,17900
4407,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-10534,Volkswagen,Golf 6,2009,Diesel,Manuelle,125000 Km,5 CV,Très bon,29 Juil. 2016,28000
4408,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/jeep-grand-cherokee-10533,Jeep,Grand cherokee,2000,Diesel,Manuelle,270000 Km,,Très bon,29 Juil. 2016,20500
4409,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c3-10532,Citroen,C3,2010,Essence,Manuelle,105000 Km,4 CV,Très bon,29 Juil. 2016,16400
4410,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-10531,Opel,Corsa,1995,Essence,Manuelle,230000 Km,4 CV,Bon,29 Juil. 2016,8200
4411,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-10530,Peugeot,206,2003,Essence,Manuelle,270000 Km,4 CV,Très bon,29 Juil. 2016,8500
4412,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-406-10529,Peugeot,406,1998,Essence,Manuelle,230000 Km,7 CV,Très bon,29 Juil. 2016,9900
4413,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/polo-4-10528,Volkswagen,Polo 4,2004,Essence,Manuelle,165000 Km,4 CV,Très bon,29 Juil. 2016,9200
4414,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-10527,Renault,Clio,2006,Essence,Manuelle,135000 Km,4 CV,Très bon,29 Juil. 2016,16500
4415,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/particulier-vend-c4-10523,Citroen,C4,05-2013,Essence,Manuelle,64000 Km,6 CV,Excellent,29 Juil. 2016,30500
4416,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-10524,Peugeot,Partner ,12-2008,Diesel,Manuelle,256000 Km,6 CV,Très bon,29 Juil. 2016,19000
4417,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/belle-fiat-grandy-10525,Fiat,Punto,,Essence,Manuelle,101000 Km,4 CV,Excellent,29 Juil. 2016,17500
4418,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-10522,Volkswagen,Golf 6,11-2010,Essence,Manuelle,162000 Km,5 CV,Très bon,28 Juil. 2016,31000
4419,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/c3-boite-auto-10521,Citroen,C3,10-2004,Essence,Automatique,145000 Km,5 CV,Très bon,28 Juil. 2016,15000
4420,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-6-1ere-main-14-en-tres-bon-etat-10519,Volkswagen,Golf 6,10-2010,Essence,Manuelle,160 Km,5 CV,Très bon,27 Juil. 2016,28000
4421,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/luxeuse-peugeot-308-millesim-200-10507,Peugeot,308,07-2010,Essence,Manuelle,77680 Km,6 CV,D'origine,27 Juil. 2016,27000
4422,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-10518,Opel,Corsa,2011,Essence,Manuelle,200 Km,6 CV,,26 Juil. 2016,18500
4423,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-10517,Ford,Focus,2013,Essence,Manuelle,114000 Km,5 CV,Très bon,26 Juil. 2016,28000
4424,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-307-10516,Peugeot,307,2006,Essence,Manuelle,175000 Km,5 CV,Très bon,26 Juil. 2016,21000
4425,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-10515,Kia,RIO,2010,Essence,Manuelle,67000 Km,5 CV,Très bon,26 Juil. 2016,20500
4426,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/alpha-romeo-10514,Alfa Romeo,Mito,2010,Essence,Manuelle,92000 Km,5 CV,Très bon,26 Juil. 2016,26500
4427,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-407-10513,Peugeot,407,2006,Diesel,Manuelle,175000 Km,,Très bon,26 Juil. 2016,15900
4428,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-207-10512,Peugeot,207,2012,Diesel,Manuelle,145000 Km,5 CV,Très bon,26 Juil. 2016,24800
4429,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-10511,Ford,Fiesta,2005,Essence,Manuelle,82000 Km,5 CV,Très bon,26 Juil. 2016,12900
4430,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-qashqai-10510,Nissan,Qashqai,2012,Diesel,Manuelle,110 Km,6 CV,Très bon,26 Juil. 2016,42500
4431,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-x1-10509,BMW,X1,2010,Essence,Manuelle,87 Km,9 CV,Très bon,26 Juil. 2016,55000
4432,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-grande-punto-10508,Fiat,Grande Punto ,2011,Essence,Manuelle,92000 Km,5 CV,Très bon,26 Juil. 2016,19000
4433,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-classic-10503,Renault,Megane Classic,12-2006,Essence,Automatique,126000 Km,7 CV,Bon,26 Juil. 2016,14500
4434,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/a-vendre-ford-fiesta-10502,Ford,Fiesta,02-2010,Essence,Manuelle,79000 Km,5 CV,Très bon,25 Juil. 2016,22000
4435,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-207-a-ne-pas-rater-10501,Peugeot,207,08-2007,Essence,,69000 Km,6 CV,Excellent,25 Juil. 2016,20000
4436,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-sedan-10479,Peugeot,206,10-2008,Essence,Manuelle,143000 Km,6 CV,Très bon,25 Juil. 2016,13300
4437,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-linea-dorigine-spacieuse-confortable-10480,Fiat,Linea,07-2014,Essence,Manuelle,34000 Km,6 CV,Excellent,25 Juil. 2016,30000
4438,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-elegance-10500,Renault,Symbol,2015,Essence,Manuelle,2965 Km,5 CV,Très bon,25 Juil. 2016,27700
4439,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/vw-passat-cc-10499,Volkswagen,Passat Cc,2009,Diesel,Manuelle,190 Km,8 CV,Très bon,25 Juil. 2016,45900
4440,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-7-10498,Volkswagen,Golf 7,2014,Essence,Manuelle,9 Km,5 CV,Très bon,25 Juil. 2016,49500
4441,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-amarok-10497,Volkswagen,Amarok,2013,Diesel,Manuelle,124 Km,7 CV,Très bon,25 Juil. 2016,55000
4442,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-new-beetle-10496,Volkswagen,Beetle,2012,Essence,Manuelle,57000 Km,5 CV,Très bon,25 Juil. 2016,41300
4443,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-plus-10495,Peugeot,206 plus,2012,Essence,Manuelle,82000 Km,5 CV,Très bon,25 Juil. 2016,18500
4444,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-megane-3-10494,Renault,Megane 3,2010,Diesel,Manuelle,155000 Km,6 CV,Très bon,25 Juil. 2016,23200
4445,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/hyundai-grand-i10-10493,Hyundai,I10,2014,Essence,Manuelle,55000 Km,,Très bon,25 Juil. 2016,22500
4446,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-308-10492,Peugeot,308,2009,Diesel,Manuelle,175000 Km,6 CV,Très bon,25 Juil. 2016,22000
4447,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-murano-10491,Nissan,Murano,2003,Essence,Manuelle,109 Km,22 CV,Très bon,25 Juil. 2016,40000
4448,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-picasso-10490,Citroen,C4 Picasso,2008,Diesel,Manuelle,200 Km,6 CV,Très bon,25 Juil. 2016,26500
4449,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-10489,Citroen,C4,2006,Essence,Manuelle,185000 Km,5 CV,Très bon,25 Juil. 2016,14000
4450,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-208-10488,Peugeot,208,2013,Essence,Manuelle,92000 Km,5 CV,Très bon,25 Juil. 2016,25500
4451,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-407-10487,Peugeot,407,2007,Diesel,Manuelle,177 Km,6 CV,Très bon,25 Juil. 2016,18500
4452,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/jaguar-s-type-10486,Jaguar,S-TYPE,2005,Essence,Automatique,54 Km,14 CV,Très bon,25 Juil. 2016,85000
4453,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316i-10485,BMW,SERIE 3 ,2006,Essence,Manuelle,148 Km,7 CV,Très bon,25 Juil. 2016,29500
4454,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a6-10484,Audi,A6 ,2006,Diesel,Manuelle,85 Km,8 CV,Très bon,25 Juil. 2016,42000
4455,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/clio-campus-10483,Renault,Clio Campus,2009,Essence,Manuelle,84 Km,4 CV,Très bon,25 Juil. 2016,18500
4456,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-308-10482,Peugeot,308,2008,Diesel,Manuelle,133 Km,5 CV,Très bon,25 Juil. 2016,22900
4457,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-10481,Audi,A4,2010,Essence,Manuelle,131 Km,9 CV,Très bon,25 Juil. 2016,39500
4458,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316i-10477,BMW,SERIE 3 ,2012,Essence,Manuelle,85 Km,7 CV,Très bon,24 Juil. 2016,55000
4459,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/skoda-superb-10476,Skoda,Superb,2009,Diesel,Manuelle,162 Km,6 CV,Très bon,24 Juil. 2016,43500
4460,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-ds3-10475,Citroen,DS3,2015,Essence,Manuelle,18 Km,5 CV,Excellent,24 Juil. 2016,40000
4461,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-panda-10474,Fiat,Panda,,Essence,Manuelle,52000 Km,4 CV,Très bon,24 Juil. 2016,25500
4462,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-10473,Peugeot,206,2005,Essence,Manuelle,72000 Km,5 CV,Très bon,24 Juil. 2016,13900
4463,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-juke-10472,Nissan,Juke,2010,Diesel,Manuelle,135 Km,7 CV,Très bon,24 Juil. 2016,38500
4464,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-cabriolet-10471,Volkswagen,Golf  ,1993,Essence,Manuelle,60 Km,9 CV,Très bon,24 Juil. 2016,22000
4465,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mini-cooper-10469,Mini,Cooper,2011,Essence,Manuelle,92000 Km,4 CV,Très bon,24 Juil. 2016,33000
4466,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-rio-10468,Kia,RIO,2012,Essence,Manuelle,125000 Km,5 CV,Très bon,24 Juil. 2016,27000
4467,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-10467,Fiat,Punto,2003,Essence,Manuelle,105000 Km,5 CV,Très bon,24 Juil. 2016,11700
4468,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a4-10466,Audi,A4,2010,Diesel,Manuelle,167 Km,8 CV,Très bon,24 Juil. 2016,55000
4469,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/hyundai-accent-sport-10458,Hyundai,Accent,02-2015,Essence,Manuelle,26 Km,6 CV,D'origine,24 Juil. 2016,36700
4470,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-cla200-10465,Mercedes,Classe CLA,2013,Essence,Automatique,126 Km,8 CV,Très bon,24 Juil. 2016,82000
4471,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/huyndai-ix35-10464,Hyundai,IX35,,Diesel,Manuelle,53 Km,11 CV,Très bon,24 Juil. 2016,65000
4472,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-10463,Peugeot,Partner ,2012,Diesel,Manuelle,171 Km,6 CV,Très bon,24 Juil. 2016,32500
4473,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-3-10462,Renault,Megane 3,2011,Essence,Manuelle,135000 Km,,Très bon,24 Juil. 2016,21000
4474,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-10461,Ford,Fiesta,2010,Essence,Manuelle,77000 Km,5 CV,Très bon,24 Juil. 2016,17000
4475,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-corsa-10460,Opel,Corsa,1999,Essence,Manuelle,270000 Km,4 CV,Bon,24 Juil. 2016,8700
4476,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-panda-10459,Fiat,Panda,2016,Essence,Manuelle,11000 Km,4 CV,Excellent,24 Juil. 2016,30980
4477,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/megane-coupe-10457,Renault,Megane,2011,Essence,Manuelle,92000 Km,7 CV,Très bon,23 Juil. 2016,25800
4478,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-c4-10456,Citroen,C4,2012,Diesel,Manuelle,105000 Km,6 CV,Très bon,23 Juil. 2016,30500
4479,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-x1-10455,BMW,X1,2010,Diesel,Manuelle,127 Km,10 CV,Très bon,23 Juil. 2016,55000
4480,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-linea-10454,Fiat,Linea,2008,Essence,Manuelle,116 Km,6 CV,Très bon,23 Juil. 2016,19500
4481,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-polo-4-10453,Volkswagen,Polo 4,2001,Essence,Manuelle,145000 Km,4 CV,Très bon,23 Juil. 2016,10000
4482,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/kia-sportage-10452,Kia,Sportages,2016,Diesel,Manuelle,1000 Km,,Très bon,23 Juil. 2016,82000
4483,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/golf-plus-10451,Volkswagen,Golf Plus,2010,Diesel,Manuelle,220 Km,5 CV,Très bon,23 Juil. 2016,31500
4484,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/land-rover-v8-10450,Land-Rover,Range Rover,2006,Essence,Manuelle,91 Km,29 CV,Très bon,23 Juil. 2016,85000
4485,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-10449,Fiat,Punto,2011,Essence,Manuelle,72000 Km,5 CV,Très bon,23 Juil. 2016,23000
4486,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-500-10448,Fiat,500,2016,Essence,Manuelle,3 Km,4 CV,Très bon,23 Juil. 2016,37000
4487,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-focus-10447,Ford,Focus,2011,Essence,Manuelle,115000 Km,6 CV,Très bon,23 Juil. 2016,22500
4488,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/citroen-berlingo-10446,Citroen,Berlingo,2011,Diesel,Manuelle,125000 Km,6 CV,Très bon,23 Juil. 2016,16200
4489,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-cla200-10444,Mercedes,Classe CLA,2013,Essence,Automatique,109 Km,11 CV,Très bon,22 Juil. 2016,90000
4490,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-symbol-10443,Renault,Symbol,2011,Essence,Manuelle,195000 Km,5 CV,Très bon,22 Juil. 2016,15900
4491,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-10442,Peugeot,Partner ,2010,Essence,Manuelle,230000 Km,6 CV,Très bon,22 Juil. 2016,21000
4492,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-6-10441,Volkswagen,Golf 6,2010,Essence,Manuelle,147 Km,7 CV,Très bon,22 Juil. 2016,29900
4493,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316i-coupe-10440,BMW,SERIE 3 ,2012,Essence,Manuelle,56000 Km,,Très bon,22 Juil. 2016,60000
4494,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mercedes-c180-10439,Mercedes,Classe C,2012,Essence,Manuelle,62751 Km,9 CV,Très bon,22 Juil. 2016,55000
4495,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-10438,Ford,Fiesta,2007,Essence,Manuelle,165000 Km,5 CV,Très bon,21 Juil. 2016,12700
4496,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-206-10437,Peugeot,206,2003,Essence,Manuelle,165000 Km,4 CV,Très bon,21 Juil. 2016,12500
4497,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-10436,Renault,Clio,2001,Essence,Manuelle,155000 Km,4 CV,Bon,21 Juil. 2016,14000
4498,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/nissan-murano-10435,Nissan,Murano,2003,Essence,Automatique,109 Km,22 CV,Très bon,21 Juil. 2016,45000
4499,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/opel-astra-10434,Opel,Astra,2009,Diesel,Manuelle,215 Km,6 CV,Très bon,21 Juil. 2016,24500
4500,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/mahindra-10433,Mahindra,GOA Pick clip,2014,Diesel,Manuelle,71 Km,8 CV,Très bon,21 Juil. 2016,34000
4501,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/volkswagen-golf-6-10432,Volkswagen,Golf 6,2009,Essence,Manuelle,100 Km,7 CV,Très bon,21 Juil. 2016,31000
4502,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/ford-fiesta-10431,Ford,Fiesta,2009,Essence,Manuelle,80 Km,5 CV,Très bon,21 Juil. 2016,21500
4503,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a3-10430,Audi,A3,2006,Diesel,Manuelle,145 Km,6 CV,Très bon,21 Juil. 2016,30000
4504,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-10429,Renault,Clio 5,2008,Essence,Manuelle,230000 Km,5 CV,Très bon,21 Juil. 2016,18000
4505,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-407-10428,Peugeot,407,2007,Diesel,Manuelle,177 Km,6 CV,Très bon,21 Juil. 2016,18500
4506,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/bmw-316i-10427,BMW,SERIE 3 ,2006,Essence,Manuelle,148 Km,7 CV,Très bon,21 Juil. 2016,29500
4507,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a6-10426,Audi,A6 ,2006,Diesel,Manuelle,85 Km,8 CV,Très bon,21 Juil. 2016,42000
4508,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-308-10425,Peugeot,308,2008,Diesel,Manuelle,135000 Km,5 CV,Très bon,21 Juil. 2016,22900
4509,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/audi-a5-abt-black-matte-10421,Audi,A5 Coupe,08-2008,Essence,Automatique,109000 Km,10 CV,Excellent,21 Juil. 2016,85000
4510,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/voiture-dun-medecin-tres-bien-entretenue-robuste-et-puissante-10423,Mitsubishi,Pajero,2000,Essence,Manuelle,305 Km,9 CV,Très bon,21 Juil. 2016,17200
4511,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/peugeot-partner-non-hdi-19l-10406,Peugeot,Partner ,01-2003,Diesel,Manuelle,168000 Km,7 CV,Excellent,20 Juil. 2016,8400
4512,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/seat-leon-12-reference-10407,Seat,Leon,11-2014,Essence,Manuelle,45000 Km,5 CV,D'origine,20 Juil. 2016,35000
4513,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/renault-clio-4-10420,Renault,Clio 4,2015,Essence,Manuelle,32000 Km,5 CV,Très bon,20 Juil. 2016,29000
4514,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-doblo-10419,Fiat,Doblo,2015,Diesel,Manuelle,27000 Km,5 CV,Très bon,20 Juil. 2016,21500
4515,https://www.auto-plus.tn/voitures-d-occasion/a_vendre/fiat-punto-pop-10418,Fiat,Grande Punto ,2015,Essence,Manuelle,27000 Km,5 CV,Très bon,20 Juil. 2016,22500
